domain,url,brand_name,category,esp,source
7aftermarket.com,https://7aftermarket.com,7aftermarket,,mailchimp,list
7ewellness.in,https://7ewellness.in,7ewellness,,omnisend,list
7mm.co.in,https://7mm.co.in,7mm,,,list
7shores.in,https://7shores.in,7shores,,,list
85lansdowne.com,https://85lansdowne.com,85lansdowne,,,list
99bookscart.com,https://99bookscart.com,99bookscart,,,list
9grams.in,https://9grams.in,9grams,,privy,list
9yardz.com,https://9yardz.com,9yardz,,,list
a2cricket.com,https://a2cricket.com,A2cricket,,,list
a47.in,https://a47.in,A47,,,list
aa-living.com,https://aa-living.com,Aa Living,,,list
aadar.co,https://aadar.co,Aadar,,,list
aadvi.in,https://aadvi.in,Aadvi,,mailchimp,list
aagghhoo.com,https://aagghhoo.com,Aagghhoo,,,list
aaheli.com,https://aaheli.com,Aaheli,,mailchimp,list
aahwan.in,https://aahwan.in,Aahwan,,,list
aakaar.com,https://aakaar.com,Aakaar,,,list
aamrabynsk.com,https://aamrabynsk.com,Aamrabynsk,,,list
aaprolabel.com,https://aaprolabel.com,Aaprolabel,,privy,list
aaranyaa.in,https://aaranyaa.in,Aaranyaa,,,list
aariapure.in,https://aariapure.in,Aariapure,,,list
aariro.com,https://aariro.com,Aariro,,,list
aarnpacks.com,https://aarnpacks.com,Aarnpacks,,klaviyo,list
aarshaveda.com,https://aarshaveda.com,Aarshaveda,,,list
aartique.com,https://aartique.com,Aartique,,,list
aashimabehl.com,https://aashimabehl.com,Aashimabehl,,klaviyo,list
aashistore.co.in,https://aashistore.co.in,Aashistore,,,list
aazol.in,https://aazol.in,Aazol,,,list
abbloo.com,https://abbloo.com,Abbloo,,,list
abboocandleco.com,https://abboocandleco.com,Abboocandleco,,,list
abbzorb.com,https://abbzorb.com,Abbzorb,,,list
abhinavmishraofficial.com,https://abhinavmishraofficial.com,Abhinavmishraofficial,,,list
abhinehkrafts.com,https://abhinehkrafts.com,Abhinehkrafts,,,list
abia.in,https://abia.in,Abia,,,list
abigindianstory.com,https://abigindianstory.com,Abigindianstory,,,list
abkasa.com,https://abkasa.com,Abkasa,,klaviyo,list
abkgrooming.com,https://abkgrooming.com,Abkgrooming,,,list
abmgroup.in,https://abmgroup.in,Abmgroup,,,list
abrazo.in,https://abrazo.in,Abrazo,,,list
absolutetea.in,https://absolutetea.in,Absolutetea,,,list
absorbia.in,https://absorbia.in,Absorbia,,,list
abuggy.com,https://abuggy.com,Abuggy,,,list
accessorizelondon.in,https://accessorizelondon.in,Accessorizelondon,,,list
accessoryfunk.com,https://accessoryfunk.com,Accessoryfunk,,mailchimp,list
accessworld.in,https://accessworld.in,Accessworld,,,list
achivr.in,https://achivr.in,Achivr,,,list
ackuretta.in,https://ackuretta.in,Ackuretta,,,list
actifiber.in,https://actifiber.in,Actifiber,,,list
adahbyleesha.com,https://adahbyleesha.com,Adahbyleesha,,,list
addons.business,https://addons.business,Addons,,,list
adelieworld.com,https://adelieworld.com,Adelieworld,,,list
adivedanatural.com,https://adivedanatural.com,Adivedanatural,,,list
adnoxfashion.com,https://adnoxfashion.com,Adnoxfashion,,mailchimp,list
adona.in,https://adona.in,Adona,,,list
adonadiamonds.com,https://adonadiamonds.com,Adonadiamonds,,,list
ador.health,https://ador.health,Ador,,klaviyo,list
adoraa.in,https://adoraa.in,Adoraa,,,list
adorebypriyanka.com,https://adorebypriyanka.com,Adorebypriyanka,,,list
adornachennai.com,https://adornachennai.com,Adornachennai,,omnisend,list
adornindia.co.in,https://adornindia.co.in,Adornindia,,,list
adra.co.in,https://adra.co.in,Adra,,,list
adrisya.in,https://adrisya.in,Adrisya,,,list
adritishome.in,https://adritishome.in,Adritishome,,,list
adro.in,https://adro.in,Adro,,,list
adultskart.com,https://adultskart.com,Adultskart,,,list
advaitahandicrafts.com,https://advaitahandicrafts.com,Advaitahandicrafts,,,list
adyaway.com,https://adyaway.com,Adyaway,,,list
aegte.in,https://aegte.in,Aegte,,,list
aekacoffee.com,https://aekacoffee.com,Aekacoffee,,,list
aenak.in,https://aenak.in,Aenak,,,list
aequo.in,https://aequo.in,Aequo,,,list
aeronot-store.com,https://aeronot-store.com,Aeronot Store,,mailchimp,list
aestheticnation.co.in,https://aestheticnation.co.in,Aestheticnation,,,list
aevum.in,https://aevum.in,Aevum,,,list
affordabletrees.com,https://affordabletrees.com,Affordabletrees,,,list
afterdark.co.in,https://afterdark.co.in,Afterdark,,klaviyo,list
aftershokz.com,https://aftershokz.com,Aftershokz,,klaviyo,list
agentsparrow.in,https://agentsparrow.in,Agentsparrow,,,list
aguante.in,https://aguante.in,Aguante,,,list
ahaeli.com,https://ahaeli.com,Ahaeli,,,list
ahalyaa.com,https://ahalyaa.com,Ahalyaa,,,list
aham.store,https://aham.store,Aham,,,list
ahenaturals.com,https://ahenaturals.com,Ahenaturals,,klaviyo,list
ahhaaaa.com,https://ahhaaaa.com,Ahhaaaa,,,list
ahika.in,https://ahika.in,Ahika,,omnisend,list
ahmedabadtrunk.in,https://ahmedabadtrunk.in,Ahmedabadtrunk,,klaviyo,list
ainabotanicals.com,https://ainabotanicals.com,Ainabotanicals,,,list
ainashop.in,https://ainashop.in,Ainashop,,,list
airtrack.in,https://airtrack.in,Airtrack,,,list
aiwo.com,https://aiwo.com,Aiwo,,,list
ajdezines.com,https://ajdezines.com,Ajdezines,,,list
ajfan.store,https://ajfan.store,Ajfan,,,list
ajmalperfume.com,https://ajmalperfume.com,Ajmalperfume,,omnisend,list
akexporters.com,https://akexporters.com,Akexporters,,,list
akishi.in,https://akishi.in,Akishi,,klaviyo,list
aladdinshoppers.com,https://aladdinshoppers.com,Aladdinshoppers,,klaviyo,list
alanna.co.in,https://alanna.co.in,Alanna,,,list
alarmsystemstore.com,https://alarmsystemstore.com,Alarmsystemstore,,klaviyo,list
alba-watches.co.in,https://alba-watches.co.in,Alba Watches,,mailchimp,list
alcaze.in,https://alcaze.in,Alcaze,,,list
alcissports.com,https://alcissports.com,Alcissports,,,list
alcofoods.com,https://alcofoods.com,Alcofoods,,klaviyo,list
algreatlakes.com,https://algreatlakes.com,Algreatlakes,,,list
aliame.com,https://aliame.com,Aliame,,,list
alice.com,https://alice.com,Alice,,mailchimp,list
alicecosmetics.net,https://alicecosmetics.net,Alicecosmetics,,,list
alimitededition.com,https://alimitededition.com,Alimitededition,,klaviyo,list
alivecor.in,https://alivecor.in,Alivecor,,,list
aliyana.in,https://aliyana.in,Aliyana,,klaviyo,list
alkimi.in,https://alkimi.in,Alkimi,,,list
allbeing.co,https://allbeing.co,Allbeing,,klaviyo,list
allforher.in,https://allforher.in,Allforher,,,list
allfortechonline.com,https://allfortechonline.com,Allfortechonline,,,list
allgoodscents.com,https://allgoodscents.com,Allgoodscents,,omnisend,list
alloinnoware.com,https://alloinnoware.com,Alloinnoware,,,list
allsilvergifts.in,https://allsilvergifts.in,Allsilvergifts,,,list
allthingsbaby.com,https://allthingsbaby.com,Allthingsbaby,,,list
allthingspet.in,https://allthingspet.in,Allthingspet,,,list
alocaltribe.com,https://alocaltribe.com,Alocaltribe,,,list
alphacases.in,https://alphacases.in,Alphacases,,,list
alpino.store,https://alpino.store,Alpino,,,list
alteramour.in,https://alteramour.in,Alteramour,,,list
alteregoindia.com,https://alteregoindia.com,Alteregoindia,,,list
altrove.in,https://altrove.in,Altrove,,klaviyo,list
alzibacares.com,https://alzibacares.com,Alzibacares,,mailchimp,list
amadora.in,https://amadora.in,Amadora,,,list
amalfieeceramics.com,https://amalfieeceramics.com,Amalfieeceramics,,,list
amaltaas.com,https://amaltaas.com,Amaltaas,,mailchimp,list
amaltascouture.com,https://amaltascouture.com,Amaltascouture,,,list
amalth.com,https://amalth.com,Amalth,,,list
amama.in,https://amama.in,Amama,,,list
amarisjewels.com,https://amarisjewels.com,Amarisjewels,,,list
amberjaipur.com,https://amberjaipur.com,Amberjaipur,,,list
ambitionfragrances.com,https://ambitionfragrances.com,Ambitionfragrances,,,list
ambitionofcreativity.in,https://ambitionofcreativity.in,Ambitionofcreativity,,,list
ambraee.com,https://ambraee.com,Ambraee,,,list
ambrajewels.com,https://ambrajewels.com,Ambrajewels,,omnisend,list
ambriona.com,https://ambriona.com,Ambriona,,klaviyo,list
ambrosiabakery.in,https://ambrosiabakery.in,Ambrosiabakery,,,list
ambrosial.in,https://ambrosial.in,Ambrosial,,,list
amdlasers.com,https://amdlasers.com,Amdlasers,,klaviyo,list
americanmedservices.com,https://americanmedservices.com,Americanmedservices,,,list
amintiri.in,https://amintiri.in,Amintiri,,,list
ammijis.com,https://ammijis.com,Ammijis,,mailchimp,list
amoregelato.com,https://amoregelato.com,Amoregelato,,,list
amorepacific.com,https://amorepacific.com,Amorepacific,,klaviyo,list
amorettestore.in,https://amorettestore.in,Amorettestore,,,list
amouve.com,https://amouve.com,Amouve,,,list
amozo.in,https://amozo.in,Amozo,,,list
ampm.in,https://ampm.in,Ampm,,,list
amrapaliboutique.in,https://amrapaliboutique.in,Amrapaliboutique,,,list
amswan.co,https://amswan.co,Amswan,,klaviyo,list
amukti.in,https://amukti.in,Amukti,,klaviyo,list
amwel.in,https://amwel.in,Amwel,,,list
amydus.com,https://amydus.com,Amydus,,,list
anaash.in,https://anaash.in,Anaash,,,list
anahatafarm.in,https://anahatafarm.in,Anahatafarm,,,list
anaiyah.com,https://anaiyah.com,Anaiyah,,mailchimp,list
anandistrunk.com,https://anandistrunk.com,Anandistrunk,,,list
anandprakash.com,https://anandprakash.com,Anandprakash,,,list
anantayadecor.com,https://anantayadecor.com,Anantayadecor,,klaviyo,list
anarghyaa.com,https://anarghyaa.com,Anarghyaa,,mailchimp,list
andropique.in,https://andropique.in,Andropique,,mailchimp,list
andstirred.com,https://andstirred.com,Andstirred,,,list
anemos.in,https://anemos.in,Anemos,,,list
angelandrocket.in,https://angelandrocket.in,Angelandrocket,,,list
angi.in,https://angi.in,Angi,,mailchimp,list
angiehomes.co,https://angiehomes.co,Angiehomes,,,list
angrakhaa.com,https://angrakhaa.com,Angrakhaa,,,list
anherb.com,https://anherb.com,Anherb,,klaviyo,list
aniclothing.in,https://aniclothing.in,Aniclothing,,klaviyo,list
animalfactoryamps.com,https://animalfactoryamps.com,Animalfactoryamps,,omnisend,list
anjulbhandaricouture.com,https://anjulbhandaricouture.com,Anjulbhandaricouture,,,list
anjumodi.com,https://anjumodi.com,Anjumodi,,omnisend,list
ankansala.com,https://ankansala.com,Ankansala,,klaviyo,list
ankeritenutrition.com,https://ankeritenutrition.com,Ankeritenutrition,,,list
ankurlighting.com,https://ankurlighting.com,Ankurlighting,,klaviyo,list
anmolbaby.com,https://anmolbaby.com,Anmolbaby,,,list
annamtraditions.com,https://annamtraditions.com,Annamtraditions,,klaviyo,list
annegeorges.com,https://annegeorges.com,Annegeorges,,,list
anokherang.com,https://anokherang.com,Anokherang,,mailchimp,list
anomalybyanam.com,https://anomalybyanam.com,Anomalybyanam,,mailchimp,list
antar-agni.com,https://antar-agni.com,Antar Agni,,,list
antservices.in,https://antservices.in,Antservices,,,list
anuent.com,https://anuent.com,Anuent,,mailchimp,list
anupam.com,https://anupam.com,Anupam,,,list
anuschkaleather.in,https://anuschkaleather.in,Anuschkaleather,,,list
anushkaabajaj.com,https://anushkaabajaj.com,Anushkaabajaj,,,list
anuspasoap.com,https://anuspasoap.com,Anuspasoap,,mailchimp,list
anveshan.farm,https://anveshan.farm,Anveshan,,,list
anvicreations.in,https://anvicreations.in,Anvicreations,,,list
anyaonline.in,https://anyaonline.in,Anyaonline,,mailchimp,list
apella.in,https://apella.in,Apella,,,list
apollouniverse.com,https://apollouniverse.com,Apollouniverse,,,list
appulse.in,https://appulse.in,Appulse,,,list
aprozone.in,https://aprozone.in,Aprozone,,,list
aprudha.com,https://aprudha.com,Aprudha,,,list
aquaexercisers.com.au,https://aquaexercisers.com.au,Aquaexercisers,,,list
aquafun.in,https://aquafun.in,Aquafun,,,list
aqualens.in,https://aqualens.in,Aqualens,,,list
aquanaut.in,https://aquanaut.in,Aquanaut,,mailchimp,list
aquascaping.in,https://aquascaping.in,Aquascaping,,,list
aquatein.com,https://aquatein.com,Aquatein,,,list
aquavitals.com,https://aquavitals.com,Aquavitals,,privy,list
arabicattire.com,https://arabicattire.com,Arabicattire,,mailchimp,list
aramaic.in,https://aramaic.in,Aramaic,,,list
aramusk.com,https://aramusk.com,Aramusk,,,list
arcadiolifestyle.com,https://arcadiolifestyle.com,Arcadiolifestyle,,,list
archanakochhar.com,https://archanakochhar.com,Archanakochhar,,,list
archariel.com,https://archariel.com,Archariel,,,list
archiesonline.com,https://archiesonline.com,Archiesonline,,,list
arclore.co,https://arclore.co,Arclore,,,list
arcticfox.com,https://arcticfox.com,Arcticfox,,,list
area44.in,https://area44.in,Area44,,,list
areevadecor.com,https://areevadecor.com,Areevadecor,,,list
arendelle.in,https://arendelle.in,Arendelle,,klaviyo,list
argatinkeratin.com,https://argatinkeratin.com,Argatinkeratin,,,list
arhi.in,https://arhi.in,Arhi,,,list
arigafoods.com,https://arigafoods.com,Arigafoods,,mailchimp,list
arihantfashion.in,https://arihantfashion.in,Arihantfashion,,,list
arihantgems.com,https://arihantgems.com,Arihantgems,,,list
arihantgems.in,https://arihantgems.in,Arihantgems,,,list
arirotoys.com,https://arirotoys.com,Arirotoys,,omnisend,list
ariser.co.in,https://ariser.co.in,Ariser,,,list
aristavault.com,https://aristavault.com,Aristavault,,,list
aristobrat.in,https://aristobrat.in,Aristobrat,,mailchimp,list
aristoecopack.com,https://aristoecopack.com,Aristoecopack,,,list
arjunkhanna.com,https://arjunkhanna.com,Arjunkhanna,,,list
armafperfume.com,https://armafperfume.com,Armafperfume,,mailchimp,list
armen.in,https://armen.in,Armen,,,list
armitron.in,https://armitron.in,Armitron,,klaviyo,list
armoro.com,https://armoro.com,Armoro,,,list
armourme.co.in,https://armourme.co.in,Armourme,,klaviyo,list
aroka.in,https://aroka.in,Aroka,,mailchimp,list
aromamusk.com,https://aromamusk.com,Aromamusk,,omnisend,list
aromatreasures.com,https://aromatreasures.com,Aromatreasures,,,list
aroopshop.com,https://aroopshop.com,Aroopshop,,,list
arqmithai.in,https://arqmithai.in,Arqmithai,,,list
arrssilks.in,https://arrssilks.in,Arrssilks,,,list
arsava.co.in,https://arsava.co.in,Arsava,,,list
artavenue.com,https://artavenue.com,Artavenue,,klaviyo,list
artbeniwal.com,https://artbeniwal.com,Artbeniwal,,,list
artchivesindia.com,https://artchivesindia.com,Artchivesindia,,,list
artcraft.co.in,https://artcraft.co.in,Artcraft,,,list
arteastri.com,https://arteastri.com,Arteastri,,,list
artflyck.com,https://artflyck.com,Artflyck,,mailchimp,list
arthmod.in,https://arthmod.in,Arthmod,,,list
artinci.com,https://artinci.com,Artinci,,,list
artingoutloud.in,https://artingoutloud.in,Artingoutloud,,,list
artis.in,https://artis.in,Artis,,mailchimp,list
artisanlab.in,https://artisanlab.in,Artisanlab,,,list
artisante.in,https://artisante.in,Artisante,,mailchimp,list
artisera.com,https://artisera.com,Artisera,,mailchimp,list
artisuntechnology.com,https://artisuntechnology.com,Artisuntechnology,,,list
artkarat.com,https://artkarat.com,Artkarat,,,list
artless-store.com,https://artless-store.com,Artless Store,,,list
artofa.in,https://artofa.in,Artofa,,,list
artoholic.in,https://artoholic.in,Artoholic,,,list
artstoryonline.com,https://artstoryonline.com,Artstoryonline,,,list
artstreet.in,https://artstreet.in,Artstreet,,,list
artumanity.com,https://artumanity.com,Artumanity,,klaviyo,list
artystagallery.com,https://artystagallery.com,Artystagallery,,klaviyo,list
artzfolio.com,https://artzfolio.com,Artzfolio,,klaviyo,list
aryandreamholidays.com,https://aryandreamholidays.com,Aryandreamholidays,,,list
aryanveda.in,https://aryanveda.in,Aryanveda,,omnisend,list
asabeauty.com,https://asabeauty.com,Asabeauty,,omnisend,list
ases.in,https://ases.in,Ases,,,list
ashamaira.com,https://ashamaira.com,Ashamaira,,,list
ashwiniart.com,https://ashwiniart.com,Ashwiniart,,,list
asiansports.in,https://asiansports.in,Asiansports,,,list
asmitta.com,https://asmitta.com,Asmitta,,,list
aspirationtraders.org,https://aspirationtraders.org,Aspirationtraders,,,list
assamicaagro.com,https://assamicaagro.com,Assamicaagro,,,list
assamicaagro.in,https://assamicaagro.in,Assamicaagro,,omnisend,list
astami.in,https://astami.in,Astami,,klaviyo,list
astore.in,https://astore.in,Astore,,,list
astrixinc.in,https://astrixinc.in,Astrixinc,,,list
at-home.co.in,https://at-home.co.in,At Home,,,list
atelierneorah.com,https://atelierneorah.com,Atelierneorah,,omnisend,list
athah.com,https://athah.com,Athah,,,list
athflex.com,https://athflex.com,Athflex,,,list
atinymistake.com,https://atinymistake.com,Atinymistake,,,list
atjewels.in,https://atjewels.in,Atjewels,,mailchimp,list
atlantahealthcare.in,https://atlantahealthcare.in,Atlantahealthcare,,klaviyo,list
atlasware.in,https://atlasware.in,Atlasware,,privy,list
atmah.in,https://atmah.in,Atmah,,,list
atmain.in,https://atmain.in,Atmain,,,list
atmospherestudio.in,https://atmospherestudio.in,Atmospherestudio,,,list
atoddlerthing.com,https://atoddlerthing.com,Atoddlerthing,,,list
atomicfilament.com,https://atomicfilament.com,Atomicfilament,,,list
atrangistudio.com,https://atrangistudio.com,Atrangistudio,,,list
atticsalt.in,https://atticsalt.in,Atticsalt,,,list
attirail.in,https://attirail.in,Attirail,,mailchimp,list
attrangi.in,https://attrangi.in,Attrangi,,klaviyo,list
attwact.com,https://attwact.com,Attwact,,,list
atulyaherbals.com,https://atulyaherbals.com,Atulyaherbals,,,list
atulyakalaindia.com,https://atulyakalaindia.com,Atulyakalaindia,,,list
audientes.in,https://audientes.in,Audientes,,,list
audio-visual-direct.com,https://audio-visual-direct.com,Audio Visual Direct,,,list
